C4+ + H2 --> C3+(4d) + H2+
X = Energy (eV),Y = Cross section (cm2)
9.960000e+03,8.000000e-18
1.332000e+04,1.600000e-17
2.004000e+04,2.700000e-17
3.000000e+04,2.600000e-17
3.996000e+04,3.800000e-17
6.000000e+04,4.400000e-17
8.004000e+04,5.100000e-17
