X,Y
10,0
10,0
11,0
11,0
11,0
12,0
12,0
13,0
13,0
14,0
14,0
15,0
15,0
16,0
17,0
18,0
19,0
20,0
22,0
24,0
26,0
28,0
30,0
32,0
34,0
