Be4+ + H(1s) --> Be3+(4f) + H+
X = Energy (eV),Y = Cross section (cm2)
2.250000e+03,1.180000e-16
4.500000e+03,1.470000e-16
9.000000e+03,7.250000e-17
1.800000e+04,4.440000e-17
2.700000e+04,6.880000e-17
3.600000e+04,9.050000e-17
5.625000e+04,1.620000e-16
8.100000e+04,2.820000e-16
1.125000e+05,3.650000e-16
2.250000e+05,3.320000e-16
4.500000e+05,1.300000e-16
6.750000e+05,4.410000e-17
9.000000e+05,1.530000e-17
1.350000e+06,2.090000e-18
1.800000e+06,4.490000e-19
3.600000e+06,1.050000e-20
5.400000e+06,2.910000e-21
7.200000e+06,8.010000e-23
