Be4+ + H(1s) --> Be3+(4p) + H+
X = Energy (eV),Y = Cross section (cm2)
2.250000e+03,6.850000e-17
4.500000e+03,4.460000e-17
9.000000e+03,7.830000e-17
1.800000e+04,1.060000e-16
2.700000e+04,9.930000e-17
3.600000e+04,9.360000e-17
5.625000e+04,9.260000e-17
8.100000e+04,6.990000e-17
1.125000e+05,5.590000e-17
2.250000e+05,8.590000e-17
4.500000e+05,5.590000e-17
6.750000e+05,2.920000e-17
9.000000e+05,1.730000e-17
1.350000e+06,5.800000e-18
1.800000e+06,1.980000e-18
3.600000e+06,7.460000e-20
5.400000e+06,1.210000e-20
7.200000e+06,2.180000e-21
