Be4+ + H(1s) --> Be3+(5p) + H+
X = Energy (eV),Y = Cross section (cm2)
2.250000e+03,1.510000e-19
4.500000e+03,4.390000e-19
9.000000e+03,4.760000e-19
1.800000e+04,3.870000e-18
2.700000e+04,6.480000e-18
3.600000e+04,3.240000e-18
5.625000e+04,4.120000e-18
8.100000e+04,6.130000e-18
1.125000e+05,1.100000e-17
2.250000e+05,3.170000e-17
4.500000e+05,3.530000e-17
6.750000e+05,2.290000e-17
9.000000e+05,1.050000e-17
1.350000e+06,4.270000e-18
1.800000e+06,1.280000e-18
3.600000e+06,4.280000e-20
5.400000e+06,5.820000e-21
7.200000e+06,1.260000e-21
