Be4+ + H(1s) --> Be3+(4d) + H+
X = Energy (eV),Y = Cross section (cm2)
2.250000e+03,8.610000e-17
4.500000e+03,1.130000e-16
9.000000e+03,1.170000e-16
1.800000e+04,1.040000e-16
2.700000e+04,1.290000e-16
3.600000e+04,1.410000e-16
5.625000e+04,1.550000e-16
8.100000e+04,1.810000e-16
1.125000e+05,1.990000e-16
2.250000e+05,2.250000e-16
4.500000e+05,1.550000e-16
6.750000e+05,6.490000e-17
9.000000e+05,3.040000e-17
1.350000e+06,6.410000e-18
1.800000e+06,1.710000e-18
3.600000e+06,4.880000e-20
5.400000e+06,4.270000e-21
7.200000e+06,5.310000e-22
