Be4+ + H(1s) --> Be3+(n=6) + H+
X = Energy (eV),Y = Cross section (cm2)
3.600000e+05,7.740000e-16
4.500000e+05,4.010000e-16
5.400000e+05,2.240000e-16
6.300000e+05,1.340000e-16
7.200000e+05,8.340000e-17
8.100000e+05,5.410000e-17
9.000000e+05,3.620000e-17
1.125000e+06,1.490000e-17
1.350000e+06,6.950000e-18
1.800000e+06,1.950000e-18
2.700000e+06,2.880000e-19
3.600000e+06,6.900000e-20
4.500000e+06,2.200000e-20
5.400000e+06,8.510000e-21
6.300000e+06,3.760000e-21
7.200000e+06,1.840000e-21
8.100000e+06,9.770000e-22
9.000000e+06,5.510000e-22
1.800000e+07,1.200000e-23
2.700000e+07,1.240000e-24
3.600000e+07,2.450000e-25
4.500000e+07,6.940000e-26
5.400000e+07,2.470000e-26
6.300000e+07,1.030000e-26
7.200000e+07,4.840000e-27
8.100000e+07,2.480000e-27
9.000000e+07,1.360000e-27
