Be4+ + H(1s) --> Be3+(4s) + H+
X = Energy (eV),Y = Cross section (cm2)
2.250000e+03,4.270000e-17
4.500000e+03,1.270000e-17
9.000000e+03,4.440000e-17
1.800000e+04,5.910000e-17
2.700000e+04,4.300000e-17
3.600000e+04,2.950000e-17
5.625000e+04,2.680000e-17
8.100000e+04,2.110000e-17
1.125000e+05,1.740000e-17
2.250000e+05,1.820000e-17
4.500000e+05,1.080000e-17
6.750000e+05,4.820000e-18
9.000000e+05,2.610000e-18
1.350000e+06,1.120000e-18
1.800000e+06,4.400000e-19
3.600000e+06,3.760000e-20
5.400000e+06,6.970000e-21
7.200000e+06,1.880000e-21
