Be4+ + H(1s) --> Be3+(7p) + H+
X = Energy (eV),Y = Cross section (cm2)
3.600000e+05,5.860000e-17
4.500000e+05,3.360000e-17
5.400000e+05,2.120000e-17
6.300000e+05,1.410000e-17
7.200000e+05,9.790000e-18
8.100000e+05,6.980000e-18
9.000000e+05,5.090000e-18
1.125000e+06,2.490000e-18
1.350000e+06,1.320000e-18
1.800000e+06,4.370000e-19
2.700000e+06,7.610000e-20
3.600000e+06,1.950000e-20
4.500000e+06,6.350000e-21
5.400000e+06,2.460000e-21
6.300000e+06,1.080000e-21
7.200000e+06,5.210000e-22
8.100000e+06,2.710000e-22
9.000000e+06,1.500000e-22
1.800000e+07,2.690000e-24
2.700000e+07,2.370000e-25
3.600000e+07,4.160000e-26
4.500000e+07,1.070000e-26
5.400000e+07,3.550000e-27
6.300000e+07,1.390000e-27
7.200000e+07,6.220000e-28
8.100000e+07,3.050000e-28
9.000000e+07,1.620000e-28
