Be4+ + H(1s) --> Be3+(n=7) + H+
X = Energy (eV),Y = Cross section (cm2)
3.600000e+05,5.690000e-16
4.500000e+05,2.940000e-16
5.400000e+05,1.640000e-16
6.300000e+05,9.740000e-17
7.200000e+05,6.050000e-17
8.100000e+05,3.900000e-17
9.000000e+05,2.600000e-17
1.125000e+06,1.060000e-17
1.350000e+06,4.880000e-18
1.800000e+06,1.350000e-18
2.700000e+06,1.950000e-19
3.600000e+06,4.630000e-20
4.500000e+06,1.470000e-20
5.400000e+06,5.630000e-21
6.300000e+06,2.480000e-21
7.200000e+06,1.210000e-21
8.100000e+06,6.390000e-22
9.000000e+06,3.600000e-22
1.800000e+07,7.790000e-24
2.700000e+07,8.010000e-25
3.600000e+07,1.580000e-25
4.500000e+07,4.480000e-26
5.400000e+07,1.590000e-26
6.300000e+07,6.650000e-27
7.200000e+07,3.120000e-27
8.100000e+07,1.600000e-27
9.000000e+07,8.780000e-28
