Be4+ + H(1s) --> Be3+(3p) + H+
X = Energy (eV),Y = Cross section (cm2)
2.250000e+03,7.260000e-16
4.500000e+03,6.410000e-16
9.000000e+03,1.070000e-15
1.800000e+04,1.220000e-15
2.700000e+04,1.150000e-15
3.600000e+04,1.030000e-15
5.625000e+04,9.210000e-16
8.100000e+04,7.360000e-16
1.125000e+05,5.660000e-16
2.250000e+05,2.570000e-16
4.500000e+05,8.430000e-17
6.750000e+05,4.440000e-17
9.000000e+05,2.520000e-17
1.350000e+06,8.850000e-18
1.800000e+06,3.560000e-18
3.600000e+06,1.690000e-19
5.400000e+06,2.570000e-20
7.200000e+06,4.830000e-21
