X,Y
50,15.4
55,19.7
60,14.0
65,11.4
70,14.9
75,12.2
80,10.7
90,11.3
100,8.60
120,7.64
150,8.70
170,7.90
200,7.00
250,5.40
300,4.80
350,4.26
400,3.65
500,3.00
600,2.52
800,1.93
1000,1.76
1200,1.26
