X,Y
10,1.19909074421788E-09
100,1.42271007525207E-09
500,1.44450045575185E-09
1000,1.4472476155932E-09
5000,1.44944910467674E-09
10000,1.44972452617084E-09
15000,1.44981634496506E-09
20000,1.44986225654292E-09
30000,1.44990816957466E-09
41000,1.44993280643498E-09
