H+(3d) + Li --> Li+
X = Energy (eV),Y = Cross section (cm2)
1.000000e+03,3.164000e-14
1.155000e+03,3.138000e-14
1.334000e+03,3.097000e-14
1.540000e+03,3.039000e-14
1.778000e+03,2.961000e-14
2.054000e+03,2.863000e-14
2.371000e+03,2.745000e-14
2.738000e+03,2.610000e-14
3.162000e+03,2.461000e-14
3.652000e+03,2.301000e-14
4.217000e+03,2.135000e-14
4.870000e+03,1.967000e-14
5.623000e+03,1.799000e-14
6.494000e+03,1.636000e-14
7.499000e+03,1.479000e-14
8.660000e+03,1.330000e-14
1.000000e+04,1.191000e-14
1.155000e+04,1.063000e-14
1.334000e+04,9.445000e-15
1.540000e+04,8.369000e-15
1.778000e+04,7.397000e-15
2.054000e+04,6.522000e-15
2.371000e+04,5.739000e-15
2.738000e+04,5.042000e-15
3.162000e+04,4.423000e-15
3.652000e+04,3.876000e-15
4.217000e+04,3.393000e-15
4.870000e+04,2.969000e-15
5.623000e+04,2.596000e-15
6.494000e+04,2.269000e-15
7.499000e+04,1.983000e-15
8.660000e+04,1.733000e-15
1.000000e+05,1.515000e-15
1.155000e+05,1.324000e-15
1.334000e+05,1.159000e-15
1.540000e+05,1.014000e-15
1.778000e+05,8.886000e-16
2.054000e+05,7.793000e-16
2.371000e+05,6.843000e-16
2.738000e+05,6.016000e-16
3.162000e+05,5.297000e-16
3.652000e+05,4.671000e-16
4.217000e+05,4.127000e-16
4.870000e+05,3.653000e-16
5.623000e+05,3.240000e-16
6.494000e+05,2.879000e-16
7.499000e+05,2.565000e-16
8.660000e+05,2.289000e-16
1.000000e+06,2.048000e-16
