H+ + H(1s) --> H(n=4) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+04,6.310000e-18
5.000000e+04,3.240000e-18
6.000000e+04,1.780000e-18
7.000000e+04,1.030000e-18
8.000000e+04,6.280000e-19
9.000000e+04,3.970000e-19
1.000000e+05,2.600000e-19
1.250000e+05,1.010000e-19
1.500000e+05,4.510000e-20
2.000000e+05,1.180000e-20
3.000000e+05,1.600000e-21
4.000000e+05,3.650000e-22
5.000000e+05,1.130000e-22
6.000000e+05,4.260000e-23
7.000000e+05,1.860000e-23
8.000000e+05,8.980000e-24
9.000000e+05,4.720000e-24
1.000000e+06,2.640000e-24
2.000000e+06,4.930000e-26
3.000000e+06,5.030000e-27
4.000000e+06,9.840000e-28
5.000000e+06,2.760000e-28
6.000000e+06,9.740000e-29
7.000000e+06,4.030000e-29
8.000000e+06,1.880000e-29
9.000000e+06,9.550000e-30
1.000000e+07,5.220000e-30
