H+(2p) + Li --> Li+
X = Energy (eV),Y = Cross section (cm2)
1.000000e+03,9.386000e-15
1.155000e+03,9.348000e-15
1.334000e+03,9.283000e-15
1.540000e+03,9.179000e-15
1.778000e+03,9.027000e-15
2.054000e+03,8.819000e-15
2.371000e+03,8.551000e-15
2.738000e+03,8.225000e-15
3.162000e+03,7.845000e-15
3.652000e+03,7.419000e-15
4.217000e+03,6.959000e-15
4.870000e+03,6.475000e-15
5.623000e+03,5.980000e-15
6.494000e+03,5.484000e-15
7.499000e+03,4.998000e-15
8.660000e+03,4.528000e-15
1.000000e+04,4.081000e-15
1.155000e+04,3.661000e-15
1.334000e+04,3.271000e-15
1.540000e+04,2.912000e-15
1.778000e+04,2.584000e-15
2.054000e+04,2.287000e-15
2.371000e+04,2.019000e-15
2.738000e+04,1.779000e-15
3.162000e+04,1.565000e-15
3.652000e+04,1.374000e-15
4.217000e+04,1.206000e-15
4.870000e+04,1.057000e-15
5.623000e+04,9.260000e-16
6.494000e+04,8.109000e-16
7.499000e+04,7.099000e-16
8.660000e+04,6.214000e-16
1.000000e+05,5.441000e-16
1.155000e+05,4.765000e-16
1.334000e+05,4.176000e-16
1.540000e+05,3.662000e-16
1.778000e+05,3.214000e-16
2.054000e+05,2.824000e-16
2.371000e+05,2.484000e-16
2.738000e+05,2.189000e-16
3.162000e+05,1.931000e-16
3.652000e+05,1.707000e-16
4.217000e+05,1.512000e-16
4.870000e+05,1.341000e-16
5.623000e+05,1.193000e-16
6.494000e+05,1.063000e-16
7.499000e+05,9.490000e-17
8.660000e+05,8.493000e-17
1.000000e+06,7.615000e-17
