H+ + N2 --> H+ + N2+
X = Energy (eV),Y = Cross section (cm2)
1.000000e+01,2.560000e+01
1.500000e+01,2.950000e+01
2.000000e+01,3.420000e+01
2.500000e+01,4.000000e+01
3.000000e+01,4.520000e+01
3.500000e+01,4.880000e+01
4.000000e+01,4.960000e+01
5.000000e+01,5.090000e+01
6.000000e+01,5.230000e+01
7.000000e+01,5.190000e+01
8.000000e+01,5.140000e+01
9.000000e+01,5.150000e+01
1.000000e+02,5.230000e+01
1.100000e+02,5.190000e+01
1.200000e+02,5.120000e+01
1.300000e+02,5.050000e+01
1.400000e+02,5.070000e+01
