H+ + H --> H(n=5) + H+
X = Energy (eV),Y = Cross section (cm2)
2.500000e+04,1.120000e-17
3.500000e+04,4.880000e-18
5.000000e+04,1.720000e-18
7.500000e+00,4.240000e-19
1.000000e+05,1.370000e-19
1.250000e+00,5.330000e-20
1.500000e+05,2.360000e-20
2.000000e+05,6.160000e-21
2.500000e+05,2.070000e-21
3.000000e+05,8.300000e-22
4.000000e+05,1.900000e-22
5.000000e+05,5.870000e-23
6.000000e+05,2.220000e-23
7.500000e+05,6.630000e-24
8.500000e+05,3.350000e-24
1.000000e+06,1.370000e-24
1.250000e+06,3.990000e-25
1.500000e+06,1.450000e-25
2.000000e+06,2.880000e-26
2.500000e+06,8.200000e-27
3.500000e+06,1.220000e-27
5.000000e+06,1.600000e-28
7.500000e+06,1.590000e-29
1.000000e+07,3.060000e-30
