H+ + Ne(1s) --> H(n=1) + Ne+
X = Energy (eV),Y = Cross section (cm2)
8.000000e+05,1.040000e-19
1.500000e+06,1.070000e-20
2.000000e+06,3.520000e-21
3.000000e+06,8.900000e-22
