H+ + H --> H+ + H(N=2)
X = Energy (eV),Y = Cross section (cm2)
1.500000e+04,3.440000e-17
2.000000e+04,5.360000e-17
2.500000e+04,6.630000e-17
3.000000e+04,7.860000e-17
3.500000e+04,8.470000e-17
4.000000e+04,9.640000e-17
4.500000e+04,9.900000e-17
5.000000e+04,1.053000e-16
5.500000e+04,1.059000e-16
6.000000e+04,1.074000e-16
6.500000e+04,1.019000e-16
7.000000e+04,1.026000e-16
7.500000e+04,1.026000e-16
8.000000e+04,9.750000e-17
8.500000e+04,9.470000e-17
9.500000e+04,9.320000e-17
1.050000e+05,8.880000e-17
1.250000e+05,8.470000e-17
1.450000e+05,7.750000e-17
1.650000e+05,7.270000e-17
1.850000e+05,6.870000e-17
2.000000e+05,6.640000e-17
