H+ + Ar --> H + Ar+
X = Energy (eV),Y = Cross section (cm2)
5.000000e+03,1.740000e-15
7.000000e+03,1.420000e-15
1.000000e+04,1.170000e-15
1.500000e+04,9.390000e-16
2.000000e+04,8.020000e-16
3.000000e+04,6.220000e-16
5.000000e+04,3.780000e-16
7.000000e+04,2.130000e-16
1.000000e+05,8.950000e-17
1.500000e+05,2.640000e-17
