H+ + H(1s) --> H(3p) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+04,3.850000e-18
5.000000e+04,2.010000e-18
6.000000e+04,1.110000e-18
7.000000e+04,6.390000e-19
8.000000e+04,3.840000e-19
9.000000e+04,2.390000e-19
1.000000e+05,1.540000e-19
1.250000e+05,5.720000e-20
1.500000e+05,2.430000e-20
2.000000e+05,5.790000e-21
3.000000e+05,6.720000e-22
4.000000e+05,1.360000e-22
5.000000e+05,3.800000e-23
6.000000e+05,1.320000e-23
7.000000e+05,5.380000e-24
8.000000e+05,2.460000e-24
9.000000e+05,1.230000e-24
1.000000e+06,6.600000e-25
2.000000e+06,1.110000e-26
3.000000e+06,1.040000e-27
4.000000e+06,1.970000e-28
5.000000e+06,5.500000e-29
6.000000e+06,1.950000e-29
7.000000e+06,8.130000e-30
8.000000e+06,3.830000e-30
9.000000e+06,1.970000e-30
1.000000e+07,1.090000e-30
