H+(4s) + Li --> Li+
X = Energy (eV),Y = Cross section (cm2)
1.000000e+03,1.133000e-13
1.155000e+03,1.048000e-13
1.334000e+03,9.620000e-14
1.540000e+03,8.775000e-14
1.778000e+03,7.956000e-14
2.054000e+03,7.174000e-14
2.371000e+03,6.439000e-14
2.738000e+03,5.753000e-14
3.162000e+03,5.121000e-14
3.652000e+03,4.543000e-14
4.217000e+03,4.018000e-14
4.870000e+03,3.545000e-14
5.623000e+03,3.120000e-14
6.494000e+03,2.741000e-14
7.499000e+03,2.404000e-14
8.660000e+03,2.105000e-14
1.000000e+04,1.841000e-14
1.155000e+04,1.608000e-14
1.334000e+04,1.404000e-14
1.540000e+04,1.224000e-14
1.778000e+04,1.067000e-14
2.054000e+04,9.297000e-15
2.371000e+04,8.097000e-15
2.738000e+04,7.050000e-15
3.162000e+04,6.138000e-15
3.652000e+04,5.344000e-15
4.217000e+04,4.653000e-15
4.870000e+04,4.052000e-15
5.623000e+04,3.530000e-15
6.494000e+04,3.076000e-15
7.499000e+04,2.682000e-15
8.660000e+04,2.340000e-15
1.000000e+05,2.043000e-15
1.155000e+05,1.786000e-15
1.334000e+05,1.562000e-15
1.540000e+05,1.368000e-15
1.778000e+05,1.200000e-15
2.054000e+05,1.053000e-15
2.371000e+05,9.264000e-16
2.738000e+05,8.162000e-16
3.162000e+05,7.204000e-16
3.652000e+05,6.371000e-16
4.217000e+05,5.645000e-16
4.870000e+05,5.014000e-16
5.623000e+05,4.462000e-16
6.494000e+05,3.980000e-16
7.499000e+05,3.558000e-16
8.660000e+05,3.187000e-16
1.000000e+06,2.861000e-16
