H(n=1) + C6+ --> H+ + C5+
X = Energy (eV),Y = Cross section (cm2)
1.228000e+04,1.313000e-17
2.003000e+04,6.659000e-17
2.494000e+04,1.460000e-16
3.002000e+04,2.645000e-16
3.475000e+04,4.593000e-16
4.981000e+04,1.194000e-15
5.512000e+04,1.400000e-15
6.031000e+04,1.573000e-15
6.488000e+04,1.768000e-15
7.099000e+04,1.864000e-15
8.547000e+04,2.095000e-15
1.006000e+05,2.232000e-15
1.218000e+05,2.280000e-15
1.569000e+05,2.162000e-15
1.837000e+05,2.051000e-15
1.998000e+05,1.986000e-15
2.249000e+05,1.864000e-15
2.588000e+05,1.712000e-15
3.013000e+05,1.556000e-15
3.116000e+05,1.524000e-15
3.468000e+05,1.415000e-15
4.036000e+05,1.259000e-15
5.027000e+05,1.040000e-15
