H+ + H(1s) --> H(1s) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+04,1.370000e-16
5.000000e+04,6.950000e-17
6.000000e+04,3.870000e-17
7.000000e+04,2.300000e-17
8.000000e+04,1.450000e-17
9.000000e+04,9.450000e-18
1.000000e+05,6.390000e-18
1.250000e+05,2.700000e-18
1.500000e+05,1.290000e-18
2.000000e+05,3.760000e-19
3.000000e+05,5.890000e-20
4.000000e+05,1.470000e-20
5.000000e+05,4.830000e-21
6.000000e+05,1.900000e-21
7.000000e+05,8.550000e-22
8.000000e+05,4.240000e-22
9.000000e+05,2.270000e-22
1.000000e+06,1.290000e-22
2.000000e+06,2.920000e-24
3.000000e+06,3.020000e-25
4.000000e+06,5.960000e-26
5.000000e+06,1.680000e-26
6.000000e+06,5.940000e-27
7.000000e+06,2.460000e-27
8.000000e+06,1.150000e-27
9.000000e+06,5.840000e-28
1.000000e+07,3.190000e-28
