H+ + H(1s) --> H(3d) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+04,1.020000e-18
5.000000e+04,4.390000e-19
6.000000e+04,2.110000e-19
7.000000e+04,1.100000e-19
8.000000e+04,6.050000e-20
9.000000e+04,3.510000e-20
1.000000e+05,2.130000e-20
1.250000e+05,7.040000e-21
1.500000e+05,2.740000e-21
2.000000e+05,5.820000e-22
3.000000e+05,6.050000e-23
4.000000e+05,1.180000e-23
5.000000e+05,3.330000e-24
6.000000e+05,1.180000e-24
7.000000e+05,4.950000e-25
8.000000e+05,2.330000e-25
9.000000e+05,1.200000e-25
1.000000e+06,6.670000e-26
2.000000e+06,1.410000e-27
3.000000e+06,1.510000e-28
4.000000e+06,3.090000e-29
5.000000e+06,9.030000e-30
6.000000e+06,3.310000e-30
7.000000e+06,1.420000e-30
8.000000e+06,6.800000e-31
9.000000e+06,3.560000e-31
1.000000e+07,1.990000e-31
