He + CH4 --> He2+
X = Energy (eV),Y = Cross section (cm2)
3.000000e+05,1.850000e-17
4.000000e+05,2.480000e-17
5.000000e+05,2.640000e-17
6.000000e+05,2.690000e-17
7.000000e+05,2.830000e-17
8.000000e+05,2.850000e-17
9.000000e+05,2.730000e-17
1.000000e+06,2.530000e-17
1.200000e+06,2.160000e-17
1.400000e+06,1.960000e-17
1.600000e+06,1.790000e-17
1.800000e+06,1.610000e-17
