He + H2 --> He+
X = Energy (eV),Y = Cross section (cm2)
3.000000e+05,1.380000e-16
4.000000e+05,1.340000e-16
5.000000e+05,1.180000e-16
7.000000e+05,1.060000e-16
1.000000e+06,8.230000e-17
1.500000e+06,6.180000e-17
2.000000e+06,5.050000e-17
3.000000e+06,3.500000e-17
