He2+ + H(1s) --> He+(5f) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+03,5.170000e-21
8.000000e+03,5.190000e-20
1.200000e+04,1.770000e-19
1.600000e+04,3.570000e-19
2.000000e+04,5.470000e-19
2.800000e+04,7.950000e-19
4.000000e+04,1.270000e-18
6.000000e+04,1.540000e-18
8.000000e+04,1.400000e-18
1.000000e+05,9.480000e-19
1.200000e+05,9.620000e-19
1.400000e+05,6.530000e-19
1.600000e+05,6.680000e-19
1.800000e+05,9.680000e-19
2.000000e+05,9.560000e-19
2.200000e+05,7.220000e-19
2.520000e+05,3.300000e-19
3.000000e+05,1.710000e-19
3.600000e+05,8.880000e-20
4.000000e+05,8.590000e-20
4.400000e+05,7.160000e-20
5.200000e+05,2.870000e-20
6.000000e+05,2.300000e-20
6.800000e+05,1.750000e-20
8.000000e+05,3.640000e-21
1.200000e+06,3.900000e-21
1.600000e+06,8.380000e-22
