He2+ + H(1s) --> He+(3d) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+03,8.140000e-18
8.000000e+03,1.130000e-17
1.200000e+04,1.220000e-17
1.600000e+04,1.530000e-17
2.000000e+04,2.020000e-17
2.800000e+04,3.350000e-17
4.000000e+04,4.360000e-17
6.000000e+04,3.880000e-17
8.000000e+04,3.170000e-17
1.000000e+05,2.750000e-17
1.200000e+05,2.460000e-17
1.400000e+05,2.090000e-17
1.600000e+05,1.720000e-17
1.800000e+05,1.380000e-17
2.000000e+05,1.110000e-17
2.200000e+05,8.860000e-18
2.520000e+05,6.170000e-18
3.000000e+05,3.570000e-18
3.600000e+05,1.780000e-18
4.000000e+05,1.130000e-18
4.400000e+05,7.180000e-19
5.200000e+05,2.820000e-19
6.000000e+05,1.340000e-19
6.800000e+05,8.410000e-20
8.000000e+05,5.180000e-20
1.200000e+06,7.650000e-21
1.600000e+06,1.640000e-21
