X,Y
1.833,1.06
1.916,1.30
2.182,1.66
2.335,1.82
2.345,1.99
2.410,2.06
2.471,1.80
2.497,1.85
2.540,2.03
2.569,2.06
2.602,2.18
2.603,1.98
2.707,2.13
