D+ + H --> D(2p) + H+
X = Energy (eV),Y = Cross section (cm2)
7.500000e+02,1.540000e-17
1.000000e+03,1.380000e-17
1.100000e+03,2.340000e-17
1.250000e+03,2.850000e-17
1.340000e+03,2.950000e-17
1.500000e+03,2.930000e-17
1.700000e+03,3.220000e-17
1.750000e+03,3.120000e-17
1.850000e+03,3.180000e-17
2.000000e+03,2.910000e-17
2.250000e+03,2.770000e-17
2.410000e+03,2.700000e-17
2.500000e+03,2.500000e-17
2.750000e+03,2.340000e-17
3.000000e+03,2.300000e-17
4.000000e+03,2.490000e-17
5.000000e+03,2.430000e-17
6.000000e+03,2.430000e-17
