X,Y
250000,0.212E-11
500000,0.254E-10
750000,0.758E-10
1000000,0.141E-09
1250000,0.209E-09
1500000,0.276E-09
1750000,0.337E-09
2000000,0.394E-09
2500000,0.491E-09
3000000,0.570E-09
3500000,0.636E-09
4250000,0.717E-09
5000000,0.786E-09
