Kr8+ + O2 --> Kr6+
X = Energy (eV),Y = Cross section (cm2)
3.914400e+00,1.230000e-15
7.812000e+00,1.040000e-15
1.554000e+01,9.270000e-16
3.838800e+01,9.540000e-16
8.072400e+01,1.200000e-15
1.570800e+02,1.340000e-15
4.074000e+02,1.630000e-15
8.122800e+02,1.590000e-15
1.621200e+03,2.230000e-15
3.998400e+03,1.940000e-15
8.181600e+03,2.500000e-15
