Kr8+ + N2 --> Kr5+
X = Energy (eV),Y = Cross section (cm2)
3.964800e+00,1.100000e-16
7.929600e+00,8.060000e-17
1.587600e+01,9.280000e-17
3.998400e+01,1.340000e-16
7.736400e+01,2.220000e-16
1.596000e+02,2.950000e-16
4.032000e+02,4.500000e-16
7.795200e+02,4.500000e-16
1.612800e+03,7.690000e-16
3.931200e+03,7.910000e-16
7.862400e+03,7.060000e-16
