Kr2+ + H --> Kr+ + H+
X = Energy (eV),Y = Cross section (cm2)
9.996000e+02,7.000000e-18
1.503600e+03,1.400000e-17
1.999200e+03,2.400000e-17
2.998800e+03,3.500000e-17
3.998400e+03,4.000000e-17
4.998000e+03,5.000000e-17
5.997600e+03,6.000000e-17
6.997200e+03,7.000000e-17
7.996800e+03,8.000000e-17
8.988000e+03,9.000000e-17
9.996000e+03,9.500000e-17
1.201200e+04,1.100000e-16
1.402800e+04,1.200000e-16
1.747200e+04,1.400000e-16
1.999200e+04,1.540000e-16
2.251200e+04,1.640000e-16
2.503200e+04,1.800000e-16
2.998800e+04,2.100000e-16
3.502800e+04,2.500000e-16
