Kr2+ + Kr --> Kr + Kr2+
X = Energy (eV),Y = Cross section (cm2)
5.040000e-01,5.550000e-15
1.008000e+00,4.590000e-15
2.016000e+00,3.700000e-15
3.948000e+00,3.110000e-15
4.032000e+00,3.290000e-15
8.064000e+00,3.170000e-15
1.008000e+01,3.030000e-15
1.579200e+01,3.020000e-15
2.016000e+01,2.920000e-15
3.217200e+01,2.650000e-15
3.956400e+01,2.540000e-15
4.023600e+01,2.830000e-15
6.543600e+01,2.530000e-15
1.008000e+02,2.580000e-15
1.260000e+02,2.570000e-15
1.276800e+02,2.440000e-15
2.016000e+02,2.290000e-15
2.520000e+02,2.300000e-15
4.023600e+02,2.240000e-15
5.056800e+02,2.070000e-15
1.008000e+03,2.080000e-15
1.008000e+03,1.990000e-15
1.562400e+03,1.840000e-15
1.604400e+03,1.980000e-15
