X,Y
60.0,5.23226E-6
80.0,1.35703E-4
100.0,0.001032462
140.0,0.0102127
180.0,0.034975
200.0,0.0528822
220.0,0.07274800000000001
240.0,0.0934532
260.0,0.1135988
280.0,0.13206559999999998
300.0,0.1485738
320.0,0.16256379999999998
340.0,0.1737558
360.0,0.1821498
380.0,0.1885852
400.0,0.1925024
420.0,0.1947408
440.0,0.19558019999999998
460.0,0.1947408
480.0,0.1927822
500.0,0.1897044
550.0,0.1793518
600.0,0.1662012
700.0,0.1390606
750.0,0.1261898
800.0,0.11443819999999999
900.0,0.0945724
950.0,0.08589859999999999
1000.0,0.07862380000000001
1200.0,0.0556802
1400.0,0.040570999999999996
1600.0,0.0302184
1800.0,0.0229436
2000.0,0.01779528
2500.0,0.01024068
3000.0,0.00654732
3500.0,0.004532759999999999
4000.0,0.0033576
4500.0,0.0025909479999999996
5000.0,0.0020677219999999997
6000.0,0.001410192
7000.0,0.001026866
8000.0,7.834399999999999E-4
9000.0,6.1556E-4
10000.0,4.95246E-4
