X,Y
0.120,1.800E-02
0.100,5.208E-03
0.900,2.036E+02
0.800,1.309E+02
0.750,1.023E+02
0.700,7.833E+01
0.600,4.263E+01
0.500,2.035E+01
0.480,1.719E+01
0.460,1.440E+01
0.440,1.195E+01
0.420,9.823E+00
0.400,7.981E+00
0.380,6.403E+00
0.340,3.942E+00
0.360,5.065E+00
0.140,4.647E-02
0.160,9.970E-02
0.180,1.885E-01
0.200,3.250E-01
0.220,5.232E-01
0.240,7.981E-01
0.260,1.166E+00
0.280,1.645E+00
0.300,2.254E+00
0.320,3.013E+00
1.900,2.472E+03
1.100,4.215E+02
1.800,2.110E+03
1.700,1.777E+03
1.600,1.474E+03
1.500,1.201E+03
1.400,9.605E+02
1.300,7.506E+02
1.200,5.713E+02
1.000,2.996E+02
2.900,7.375E+03
2.800,6.805E+03
2.700,6.249E+03
2.600,5.707E+03
2.500,5.181E+03
2.300,4.187E+03
2.400,4.674E+03
2.000,2.863E+03
2.200,3.722E+03
2.100,3.280E+03
3.700,1.223E+04
3.900,1.348E+04
3.800,1.286E+04
3.600,1.161E+04
3.500,1.099E+04
3.400,1.037E+04
3.300,9.755E+03
3.200,9.148E+03
3.100,8.548E+03
3.000,7.956E+03
4.000,1.411E+04
4.200,1.536E+04
4.400,1.660E+04
4.600,1.782E+04
4.800,1.903E+04
5.800,2.471E+04
5.600,2.362E+04
5.200,2.138E+04
5.000,2.022E+04
5.400,2.251E+04
6.000,2.576E+04
6.200,2.678E+04
6.400,2.778E+04
6.600,2.874E+04
6.800,2.967E+04
7.800,3.390E+04
7.600,3.311E+04
7.400,3.230E+04
7.200,3.145E+04
7.000,3.058E+04
8.000,3.466E+04
8.200,3.540E+04
8.400,3.610E+04
8.600,3.679E+04
8.800,3.744E+04
9.000,3.808E+04
9.200,3.869E+04
9.400,3.927E+04
9.600,3.984E+04
9.800,4.038E+04
10.000,4.090E+04
