X,Y
0.120,1.333E+05
0.100,8.898E+04
0.900,1.188E+06
0.800,1.157E+06
0.750,1.135E+06
0.700,1.108E+06
0.600,1.037E+06
0.500,9.350E+05
0.480,9.101E+05
0.460,8.834E+05
0.440,8.548E+05
0.420,8.242E+05
0.400,7.917E+05
0.380,7.570E+05
0.340,6.810E+05
0.360,7.202E+05
0.140,1.828E+05
0.160,2.354E+05
0.180,2.896E+05
0.200,3.440E+05
0.220,3.978E+05
0.240,4.502E+05
0.260,5.008E+05
0.280,5.493E+05
0.300,5.956E+05
0.320,6.395E+05
1.900,1.152E+06
1.100,1.218E+06
1.800,1.167E+06
1.700,1.181E+06
1.600,1.193E+06
1.500,1.204E+06
1.400,1.213E+06
1.300,1.219E+06
1.200,1.221E+06
1.000,1.208E+06
2.900,9.978E+05
2.800,1.013E+06
2.700,1.028E+06
2.600,1.043E+06
2.500,1.058E+06
2.300,1.090E+06
2.400,1.074E+06
2.000,1.137E+06
2.200,1.106E+06
2.100,1.121E+06
3.700,8.905E+05
3.900,8.668E+05
3.800,8.785E+05
3.600,9.029E+05
3.500,9.155E+05
3.400,9.284E+05
3.300,9.417E+05
3.200,9.552E+05
3.100,9.691E+05
3.000,9.833E+05
4.000,8.553E+05
4.200,8.333E+05
4.400,8.123E+05
4.600,7.924E+05
4.800,7.734E+05
5.800,6.908E+05
5.600,7.059E+05
5.200,7.380E+05
5.000,7.553E+05
5.400,7.216E+05
6.000,6.765E+05
6.200,6.627E+05
6.400,6.496E+05
6.600,6.369E+05
6.800,6.248E+05
7.800,5.710E+05
7.600,5.810E+05
7.400,5.913E+05
7.200,6.020E+05
7.000,6.132E+05
8.000,5.614E+05
8.200,5.522E+05
8.400,5.433E+05
8.600,5.346E+05
8.800,5.263E+05
9.000,5.183E+05
9.200,5.105E+05
9.400,5.030E+05
9.600,4.957E+05
9.800,4.886E+05
10.000,4.817E+05
