X,Y
0.120,8.432E+04
0.100,5.743E+04
0.900,6.505E+05
0.800,6.334E+05
0.750,6.218E+05
0.700,6.077E+05
0.600,5.704E+05
0.500,5.173E+05
0.480,5.043E+05
0.460,4.904E+05
0.440,4.755E+05
0.420,4.595E+05
0.400,4.426E+05
0.380,4.245E+05
0.340,3.846E+05
0.360,4.052E+05
0.140,1.134E+05
0.160,1.436E+05
0.180,1.741E+05
0.200,2.042E+05
0.220,2.337E+05
0.240,2.620E+05
0.260,2.892E+05
0.280,3.151E+05
0.300,3.396E+05
0.320,3.628E+05
1.900,6.357E+05
1.100,6.671E+05
1.800,6.432E+05
1.700,6.502E+05
1.600,6.565E+05
1.500,6.619E+05
1.400,6.661E+05
1.300,6.688E+05
1.200,6.693E+05
1.000,6.612E+05
2.900,5.546E+05
2.800,5.625E+05
2.700,5.705E+05
2.600,5.786E+05
2.500,5.868E+05
2.300,6.034E+05
2.400,5.951E+05
2.000,6.279E+05
2.200,6.116E+05
2.100,6.198E+05
3.700,4.969E+05
3.900,4.840E+05
3.800,4.904E+05
3.600,5.036E+05
3.500,5.104E+05
3.400,5.174E+05
3.300,5.245E+05
3.200,5.318E+05
3.100,5.393E+05
3.000,5.469E+05
4.000,4.778E+05
4.200,4.658E+05
4.400,4.544E+05
4.600,4.434E+05
4.800,4.330E+05
5.800,3.876E+05
5.600,3.959E+05
5.200,4.136E+05
5.000,4.231E+05
5.400,4.046E+05
6.000,3.797E+05
6.200,3.721E+05
6.400,3.648E+05
6.600,3.578E+05
6.800,3.511E+05
7.800,3.213E+05
7.600,3.268E+05
7.400,3.325E+05
7.200,3.385E+05
7.000,3.447E+05
8.000,3.160E+05
8.200,3.108E+05
8.400,3.059E+05
8.600,3.011E+05
8.800,2.964E+05
9.000,2.920E+05
9.200,2.876E+05
9.400,2.834E+05
9.600,2.794E+05
9.800,2.754E+05
10.000,2.716E+05
