X,Y
0.120,2.490E+03
0.100,1.065E+03
0.900,8.703E+05
0.800,7.160E+05
0.750,6.385E+05
0.700,5.616E+05
0.600,4.125E+05
0.500,2.756E+05
0.480,2.504E+05
0.460,2.261E+05
0.440,2.028E+05
0.420,1.804E+05
0.400,1.592E+05
0.380,1.392E+05
0.340,1.028E+05
0.360,1.204E+05
0.140,4.854E+03
0.160,8.348E+03
0.180,1.312E+04
0.200,1.926E+04
0.220,2.684E+04
0.240,3.588E+04
0.260,4.636E+04
0.280,5.834E+04
0.300,7.176E+04
0.320,8.660E+04
1.900,2.036E+06
1.100,1.166E+06
1.800,1.955E+06
1.700,1.866E+06
1.600,1.770E+06
1.500,1.665E+06
1.400,1.553E+06
1.300,1.432E+06
1.200,1.303E+06
1.000,1.021E+06
2.900,2.557E+06
2.800,2.524E+06
2.700,2.488E+06
2.600,2.447E+06
2.500,2.403E+06
2.300,2.302E+06
2.400,2.355E+06
2.000,2.111E+06
2.200,2.244E+06
2.100,2.180E+06
3.700,2.729E+06
3.900,2.753E+06
3.800,2.742E+06
3.600,2.715E+06
3.500,2.700E+06
3.400,2.682E+06
3.300,2.662E+06
3.200,2.640E+06
3.100,2.615E+06
3.000,2.588E+06
4.000,2.762E+06
4.200,2.776E+06
4.400,2.786E+06
4.600,2.792E+06
4.800,2.795E+06
5.800,2.768E+06
5.600,2.777E+06
5.200,2.791E+06
5.000,2.794E+06
5.400,2.785E+06
6.000,2.757E+06
6.200,2.745E+06
6.400,2.732E+06
6.600,2.718E+06
6.800,2.703E+06
7.800,2.621E+06
7.600,2.638E+06
7.400,2.655E+06
7.200,2.672E+06
7.000,2.688E+06
8.000,2.603E+06
8.200,2.585E+06
8.400,2.567E+06
8.600,2.549E+06
8.800,2.531E+06
9.000,2.513E+06
9.200,2.495E+06
9.400,2.477E+06
9.600,2.459E+06
9.800,2.440E+06
10.000,2.422E+06
