X,Y
0.120,9.072E+03
0.100,4.423E+03
0.900,2.207E+05
0.800,2.147E+05
0.750,2.103E+05
0.700,2.047E+05
0.600,1.894E+05
0.500,1.670E+05
0.480,1.614E+05
0.460,1.555E+05
0.440,1.492E+05
0.420,1.424E+05
0.400,1.352E+05
0.380,1.275E+05
0.340,1.109E+05
0.360,1.194E+05
0.140,1.553E+04
0.160,2.346E+04
0.180,3.247E+04
0.200,4.218E+04
0.220,5.229E+04
0.240,6.254E+04
0.260,7.275E+04
0.280,8.277E+04
0.300,9.251E+04
0.320,1.019E+05
1.900,2.053E+05
1.100,2.252E+05
1.800,2.089E+05
1.700,2.124E+05
1.600,2.157E+05
1.500,2.187E+05
1.400,2.214E+05
1.300,2.235E+05
1.200,2.249E+05
1.000,2.240E+05
2.900,1.716E+05
2.800,1.746E+05
2.700,1.778E+05
2.600,1.810E+05
2.500,1.843E+05
2.300,1.911E+05
2.400,1.876E+05
2.000,2.018E+05
2.200,1.946E+05
2.100,1.982E+05
3.700,1.504E+05
3.900,1.458E+05
3.800,1.481E+05
3.600,1.527E+05
3.500,1.552E+05
3.400,1.577E+05
3.300,1.603E+05
3.200,1.630E+05
3.100,1.658E+05
3.000,1.687E+05
4.000,1.437E+05
4.200,1.395E+05
4.400,1.356E+05
4.600,1.319E+05
4.800,1.284E+05
5.800,1.136E+05
5.600,1.162E+05
5.200,1.220E+05
5.000,1.251E+05
5.400,1.191E+05
6.000,1.110E+05
6.200,1.086E+05
6.400,1.063E+05
6.600,1.041E+05
6.800,1.020E+05
7.800,9.264E+04
7.600,9.435E+04
7.400,9.613E+04
7.200,9.799E+04
7.000,9.993E+04
8.000,9.099E+04
8.200,8.940E+04
8.400,8.788E+04
8.600,8.641E+04
8.800,8.499E+04
9.000,8.362E+04
9.200,8.230E+04
9.400,8.102E+04
9.600,7.979E+04
9.800,7.859E+04
10.000,7.744E+04
