X,Y
0.120,7.289E+02
0.100,4.320E+02
0.900,1.531E+05
0.800,1.111E+05
0.750,9.174E+04
0.700,7.373E+04
0.600,4.294E+04
0.500,2.068E+04
0.480,1.735E+04
0.460,1.441E+04
0.440,1.184E+04
0.420,9.632E+03
0.400,7.777E+03
0.380,6.251E+03
0.340,4.086E+03
0.360,5.032E+03
0.140,1.042E+03
0.160,1.335E+03
0.180,1.583E+03
0.200,1.784E+03
0.220,1.948E+03
0.240,2.100E+03
0.260,2.276E+03
0.280,2.519E+03
0.300,2.871E+03
0.320,3.379E+03
1.900,5.607E+05
1.100,2.434E+05
1.800,5.285E+05
1.700,4.941E+05
1.600,4.573E+05
1.500,4.182E+05
1.400,3.769E+05
1.300,3.337E+05
1.200,2.890E+05
1.000,1.977E+05
2.900,7.722E+05
2.800,7.585E+05
2.700,7.434E+05
2.600,7.268E+05
2.500,7.086E+05
2.300,6.672E+05
2.400,6.888E+05
2.000,5.905E+05
2.200,6.437E+05
2.100,6.181E+05
3.700,8.430E+05
3.900,8.523E+05
3.800,8.480E+05
3.600,8.372E+05
3.500,8.307E+05
3.400,8.234E+05
3.300,8.152E+05
3.200,8.061E+05
3.100,7.959E+05
3.000,7.847E+05
4.000,8.561E+05
4.200,8.620E+05
4.400,8.659E+05
4.600,8.682E+05
4.800,8.690E+05
5.800,8.581E+05
5.600,8.618E+05
5.200,8.672E+05
5.000,8.686E+05
5.400,8.649E+05
6.000,8.538E+05
6.200,8.490E+05
6.400,8.439E+05
6.600,8.385E+05
6.800,8.327E+05
7.800,8.015E+05
7.600,8.080E+05
7.400,8.144E+05
7.200,8.206E+05
7.000,8.268E+05
8.000,7.949E+05
8.200,7.884E+05
8.400,7.818E+05
8.600,7.751E+05
8.800,7.685E+05
9.000,7.620E+05
9.200,7.554E+05
9.400,7.489E+05
9.600,7.424E+05
9.800,7.360E+05
10.000,7.296E+05
