N6+ + H(n=2) --> N5+(n=8,l=1) + H+
X = Energy (eV),Y = Cross section (cm2)
1.400000e+01,7.470000e+00
7.000000e+01,1.670000e+00
9.800000e+01,1.460000e+00
1.400000e+02,1.140000e+00
3.500000e+02,2.830000e-01
6.300000e+02,1.170000e-01
1.260000e+03,2.010000e-02
1.400000e+03,1.790000e-02
2.100000e+03,4.040000e-03
3.500000e+03,4.130000e-04
7.000000e+03,2.180000e-05
