N6+ + H(n=2) --> N5+(n=10,l=6) + H+
X = Energy (eV),Y = Cross section (cm2)
1.400000e+01,3.590000e+00
7.000000e+01,5.620000e+00
9.800000e+01,6.030000e+00
1.400000e+02,5.790000e+00
3.500000e+02,2.370000e+00
6.300000e+02,6.050000e-01
1.260000e+03,2.850000e-02
1.400000e+03,1.670000e-02
2.100000e+03,2.140000e-03
3.500000e+03,1.290000e-04
7.000000e+03,3.950000e-07
