N6+ + H(n=2) --> N5+(n=7,l=3) + H+
X = Energy (eV),Y = Cross section (cm2)
1.400000e+01,1.780000e+01
7.000000e+01,1.460000e+01
9.800000e+01,1.090000e+01
1.400000e+02,6.410000e+00
3.500000e+02,1.120000e+00
6.300000e+02,2.800000e-01
1.260000e+03,6.040000e-02
1.400000e+03,4.320000e-02
2.100000e+03,8.000000e-03
3.500000e+03,9.120000e-04
7.000000e+03,4.690000e-05
