N6+ + H(n=2) --> N5+(n=11,l=8) + H+
X = Energy (eV),Y = Cross section (cm2)
1.400000e+01,1.110000e+00
7.000000e+01,1.810000e+00
9.800000e+01,2.890000e+00
1.400000e+02,4.250000e+00
3.500000e+02,2.760000e+00
6.300000e+02,5.170000e-01
1.260000e+03,7.840000e-03
1.400000e+03,5.510000e-03
2.100000e+03,4.870000e-04
3.500000e+03,8.370000e-06
7.000000e+03,9.000000e-09
