N6+ + H(1s) --> N5+(n=6,l=4) + H+
X = Energy (eV),Y = Cross section (cm2)
1.400000e+01,1.930000e-02
7.000000e+01,2.680000e-01
9.800000e+01,3.870000e-01
1.400000e+02,3.120000e-01
3.500000e+02,1.350000e+00
6.300000e+02,1.600000e+00
1.260000e+03,4.240000e-01
1.400000e+03,2.920000e-01
2.100000e+03,6.160000e-02
3.500000e+03,4.360000e-03
7.000000e+03,4.320000e-05
