N6+ + H(1s) --> N5+(n=6,l=3) + H+
X = Energy (eV),Y = Cross section (cm2)
1.400000e+01,3.300000e-02
7.000000e+01,1.210000e-01
9.800000e+01,1.070000e-01
1.400000e+02,1.680000e-01
3.500000e+02,9.980000e-01
6.300000e+02,1.020000e+00
1.260000e+03,4.130000e-01
1.400000e+03,3.160000e-01
2.100000e+03,8.120000e-02
3.500000e+03,1.190000e-02
7.000000e+03,2.050000e-04
