X,Y
10,8.18730753077982E-12
100,9.80198673306755E-12
500,9.96007989343991E-12
1000,9.98001998667333E-12
5000,9.99600079989334E-12
10000,9.99800019998667E-12
15000,9.99866675555161E-12
20000,9.99900004999833E-12
30000,9.99933335555506E-12
41000,9.99951220701944E-12
