X,Y
0.120,1.529E-05
0.100,9.159E-07
0.900,1.705E+00
0.800,1.361E+00
0.750,1.183E+00
0.700,1.005E+00
0.600,6.658E-01
0.500,3.744E-01
0.480,3.247E-01
0.460,2.783E-01
0.440,2.355E-01
0.420,1.963E-01
0.400,1.609E-01
0.380,1.294E-01
0.340,7.796E-02
0.360,1.017E-01
0.140,1.055E-04
0.160,4.340E-04
0.180,1.286E-03
0.200,3.050E-03
0.220,6.181E-03
0.240,1.115E-02
0.260,1.843E-02
0.280,2.842E-02
0.300,4.148E-02
0.320,5.792E-02
1.900,3.873E+00
1.100,2.291E+00
1.800,3.582E+00
1.700,3.358E+00
1.600,3.178E+00
1.500,3.024E+00
1.400,2.874E+00
1.300,2.711E+00
1.200,2.520E+00
1.000,2.019E+00
2.900,1.408E+01
2.800,1.228E+01
2.700,1.067E+01
2.600,9.257E+00
2.500,8.025E+00
2.300,6.074E+00
2.400,6.968E+00
2.000,4.249E+00
2.200,5.333E+00
2.100,4.730E+00
3.700,3.573E+01
3.900,4.310E+01
3.800,3.932E+01
3.600,3.233E+01
3.500,2.912E+01
3.400,2.611E+01
3.300,2.330E+01
3.200,2.069E+01
3.100,1.829E+01
3.000,1.608E+01
4.000,4.705E+01
4.200,5.548E+01
4.400,6.455E+01
4.600,7.422E+01
4.800,8.444E+01
5.800,1.418E+02
5.600,1.297E+02
5.200,1.063E+02
5.000,9.514E+01
5.400,1.178E+02
6.000,1.543E+02
6.200,1.669E+02
6.400,1.796E+02
6.600,1.925E+02
6.800,2.055E+02
7.800,2.710E+02
7.600,2.579E+02
7.400,2.448E+02
7.200,2.317E+02
7.000,2.186E+02
8.000,2.840E+02
8.200,2.969E+02
8.400,3.097E+02
8.600,3.224E+02
8.800,3.350E+02
9.000,3.475E+02
9.200,3.598E+02
9.400,3.719E+02
9.600,3.839E+02
9.800,3.958E+02
10.000,4.074E+02
