X,Y
0.140,1.624E-09
0.120,2.289E-11
0.900,1.106E+00
0.800,6.068E-01
0.750,4.297E-01
0.700,2.930E-01
0.600,1.175E-01
0.500,3.533E-02
0.480,2.644E-02
0.460,1.936E-02
0.440,1.383E-02
0.420,9.614E-03
0.400,6.470E-03
0.360,2.603E-03
0.380,4.195E-03
0.160,3.471E-08
0.180,3.503E-07
0.200,2.143E-06
0.220,9.247E-06
0.240,3.095E-05
0.260,8.568E-05
0.280,2.049E-04
0.300,4.370E-04
0.320,8.500E-04
0.340,1.534E-03
1.900,2.489E+01
1.100,2.844E+00
1.800,2.054E+01
1.700,1.669E+01
1.600,1.331E+01
1.500,1.037E+01
1.400,7.910E+00
1.300,5.846E+00
1.200,4.168E+00
1.000,1.837E+00
2.900,9.636E+01
2.800,8.692E+01
2.700,7.799E+01
2.600,6.956E+01
2.500,6.164E+01
2.300,4.733E+01
2.400,5.423E+01
2.000,2.973E+01
2.200,4.095E+01
2.100,3.509E+01
3.700,1.889E+02
3.900,2.165E+02
3.800,2.025E+02
3.600,1.758E+02
3.500,1.630E+02
3.400,1.508E+02
3.300,1.389E+02
3.200,1.276E+02
3.100,1.167E+02
3.000,1.063E+02
4.000,2.310E+02
4.200,2.610E+02
4.400,2.927E+02
4.600,3.258E+02
4.800,3.603E+02
5.800,5.525E+02
5.600,5.117E+02
5.200,4.335E+02
5.000,3.963E+02
5.400,4.720E+02
6.000,5.944E+02
6.200,6.374E+02
6.400,6.814E+02
6.600,7.262E+02
6.800,7.720E+02
7.800,1.013E+03
7.600,9.633E+02
7.400,9.143E+02
7.200,8.661E+02
7.000,8.186E+02
8.000,1.063E+03
8.200,1.114E+03
8.400,1.165E+03
8.600,1.217E+03
8.800,1.270E+03
9.000,1.323E+03
9.200,1.376E+03
9.400,1.429E+03
9.600,1.483E+03
9.800,1.538E+03
10.000,1.592E+03
