X,Y
0.140,2.998E-09
0.120,3.555E-11
0.900,2.177E+00
0.800,1.250E+00
0.750,9.075E-01
0.700,6.353E-01
0.600,2.697E-01
0.500,8.625E-02
0.480,6.534E-02
0.460,4.844E-02
0.440,3.504E-02
0.420,2.464E-02
0.400,1.676E-02
0.360,6.877E-03
0.380,1.098E-02
0.160,7.290E-08
0.180,8.052E-07
0.200,5.241E-06
0.220,2.356E-05
0.240,8.095E-05
0.260,2.276E-04
0.280,5.485E-04
0.300,1.172E-03
0.320,2.275E-03
0.340,4.084E-03
1.900,3.786E+01
1.100,5.186E+00
1.800,3.173E+01
1.700,2.621E+01
1.600,2.130E+01
1.500,1.698E+01
1.400,1.323E+01
1.300,1.003E+01
1.200,7.359E+00
1.000,3.473E+00
2.900,1.341E+02
2.800,1.216E+02
2.700,1.097E+02
2.600,9.850E+01
2.500,8.792E+01
2.300,6.868E+01
2.400,7.797E+01
2.000,4.461E+01
2.200,6.002E+01
2.100,5.200E+01
3.700,2.575E+02
3.900,2.947E+02
3.800,2.758E+02
3.600,2.398E+02
3.500,2.228E+02
3.400,2.064E+02
3.300,1.907E+02
3.200,1.756E+02
3.100,1.611E+02
3.000,1.473E+02
4.000,3.143E+02
4.200,3.553E+02
4.400,3.989E+02
4.600,4.449E+02
4.800,4.934E+02
5.800,7.718E+02
5.600,7.115E+02
5.200,5.977E+02
5.000,5.444E+02
5.400,6.534E+02
6.000,8.343E+02
6.200,8.991E+02
6.400,9.660E+02
6.600,1.035E+03
6.800,1.106E+03
7.800,1.489E+03
7.600,1.409E+03
7.400,1.330E+03
7.200,1.254E+03
7.000,1.179E+03
8.000,1.570E+03
8.200,1.654E+03
8.400,1.738E+03
8.600,1.825E+03
8.800,1.912E+03
9.000,2.001E+03
9.200,2.091E+03
9.400,2.182E+03
9.600,2.274E+03
9.800,2.367E+03
10.000,2.462E+03
