X,Y
0.120,1.138E-03
0.100,1.387E-04
0.900,4.776E+01
0.800,3.450E+01
0.750,2.862E+01
0.700,2.327E+01
0.600,1.425E+01
0.500,7.537E+00
0.480,6.476E+00
0.460,5.507E+00
0.440,4.630E+00
0.420,3.842E+00
0.400,3.142E+00
0.380,2.527E+00
0.340,1.538E+00
0.360,1.993E+00
0.140,5.099E-03
0.160,1.588E-02
0.180,3.897E-02
0.200,8.110E-02
0.220,1.497E-01
0.240,2.526E-01
0.260,3.975E-01
0.280,5.918E-01
0.300,8.425E-01
0.320,1.156E+00
1.900,2.580E+02
1.100,7.971E+01
1.800,2.326E+02
1.700,2.079E+02
1.600,1.839E+02
1.500,1.608E+02
1.400,1.387E+02
1.300,1.178E+02
1.200,9.806E+01
1.000,6.289E+01
2.900,5.333E+02
2.800,5.050E+02
2.700,4.767E+02
2.600,4.486E+02
2.500,4.205E+02
2.300,3.650E+02
2.400,3.926E+02
2.000,2.841E+02
2.200,3.376E+02
2.100,3.106E+02
3.700,7.564E+02
3.900,8.103E+02
3.800,7.835E+02
3.600,7.291E+02
3.500,7.016E+02
3.400,6.739E+02
3.300,6.460E+02
3.200,6.180E+02
3.100,5.898E+02
3.000,5.616E+02
4.000,8.369E+02
4.200,8.891E+02
4.400,9.401E+02
4.600,9.899E+02
4.800,1.038E+03
5.800,1.259E+03
5.600,1.218E+03
5.200,1.131E+03
5.000,1.085E+03
5.400,1.175E+03
6.000,1.300E+03
6.200,1.338E+03
6.400,1.376E+03
6.600,1.412E+03
6.800,1.446E+03
7.800,1.601E+03
7.600,1.573E+03
7.400,1.543E+03
7.200,1.512E+03
7.000,1.480E+03
8.000,1.629E+03
8.200,1.656E+03
8.400,1.681E+03
8.600,1.705E+03
8.800,1.729E+03
9.000,1.751E+03
9.200,1.773E+03
9.400,1.794E+03
9.600,1.813E+03
9.800,1.832E+03
10.000,1.851E+03
