X,Y
0.160,2.419E-09
0.140,8.736E-11
0.900,2.370E-01
0.800,1.262E-01
0.750,8.786E-02
0.700,5.879E-02
0.600,2.253E-02
0.500,6.371E-03
0.480,4.695E-03
0.460,3.381E-03
0.440,2.373E-03
0.420,1.616E-03
0.400,1.064E-03
0.360,4.062E-04
0.340,2.319E-04
0.320,1.240E-04
0.300,6.112E-05
0.280,2.730E-05
0.260,1.077E-05
0.240,3.627E-06
0.220,9.942E-07
0.200,2.068E-07
0.180,2.940E-08
0.380,6.729E-04
1.200,9.556E-01
1.900,6.319E+00
1.800,5.155E+00
1.700,4.135E+00
1.600,3.254E+00
1.500,2.504E+00
1.400,1.878E+00
1.300,1.365E+00
1.100,6.392E-01
1.000,4.038E-01
2.900,2.677E+01
2.800,2.398E+01
2.700,2.135E+01
2.600,1.889E+01
2.500,1.660E+01
2.300,1.253E+01
2.400,1.448E+01
2.000,7.635E+00
2.200,1.073E+01
2.100,9.105E+00
3.700,5.507E+01
3.900,6.373E+01
3.800,5.932E+01
3.600,5.096E+01
3.500,4.702E+01
3.400,4.324E+01
3.300,3.961E+01
3.200,3.616E+01
3.100,3.286E+01
3.000,2.973E+01
4.000,6.829E+01
4.200,7.786E+01
4.400,8.801E+01
4.600,9.871E+01
4.800,1.100E+02
5.800,1.737E+02
5.600,1.600E+02
5.200,1.340E+02
5.000,1.217E+02
5.400,1.468E+02
6.000,1.878E+02
6.200,2.023E+02
6.400,2.173E+02
6.600,2.326E+02
6.800,2.483E+02
7.800,3.318E+02
7.600,3.145E+02
7.400,2.974E+02
7.200,2.807E+02
7.000,2.643E+02
8.000,3.494E+02
8.200,3.673E+02
8.400,3.855E+02
8.600,4.039E+02
8.800,4.226E+02
9.000,4.415E+02
9.200,4.605E+02
9.400,4.798E+02
9.600,4.993E+02
9.800,5.190E+02
10.000,5.389E+02
