X,Y
0.1,1000
0.015,30500
0.02,14300
0.03,4870
0.04,2300
0.05,1280
0.057486,891
0.06,3790
0.08,1790
0.001409,378000
0.15,357
0.2,177
0.3,75.3
0.4,45.9
0.5,33.8
0.6,27.5
0.8,20.9
0.003,418000
0.01,86300
0.001,775000
0.001453,1230000
0.0015,1690000
0.001812,1070000
0.002,977000
0.002006,975000
0.002217,819000
0.004,207000
0.005,119000
0.006,76300
0.008,36700
0.008358,32900
0.009264,66700
0.009752,80000
1,17.4
1.5,13.4
2,11.9
3,10.9
4,10.8
5,10.9
6,11.1
8,11.8
10,12.4
15,13.9
20,15.3
30,17.4
40,18.9
50,20.0
60,21.0
80,22.4
100,23.2
