X,Y
0.120,1.523E-04
0.100,1.571E-05
0.900,1.372E+01
0.800,9.656E+00
0.750,7.891E+00
0.700,6.311E+00
0.600,3.716E+00
0.500,1.872E+00
0.480,1.590E+00
0.460,1.336E+00
0.440,1.109E+00
0.420,9.077E-01
0.400,7.316E-01
0.380,5.793E-01
0.340,3.405E-01
0.360,4.494E-01
0.140,7.635E-04
0.160,2.578E-03
0.180,6.733E-03
0.200,1.473E-02
0.220,2.833E-02
0.240,4.950E-02
0.260,8.029E-02
0.280,1.228E-01
0.300,1.790E-01
0.320,2.510E-01
1.900,8.447E+01
1.100,2.386E+01
1.800,7.555E+01
1.700,6.695E+01
1.600,5.869E+01
1.500,5.081E+01
1.400,4.335E+01
1.300,3.634E+01
1.200,2.983E+01
1.000,1.847E+01
2.900,1.851E+02
2.800,1.744E+02
2.700,1.638E+02
2.600,1.534E+02
2.500,1.430E+02
2.300,1.227E+02
2.400,1.328E+02
2.000,9.367E+01
2.200,1.128E+02
2.100,1.031E+02
3.700,2.712E+02
3.900,2.926E+02
3.800,2.819E+02
3.600,2.605E+02
3.500,2.497E+02
3.400,2.389E+02
3.300,2.281E+02
3.200,2.173E+02
3.100,2.065E+02
3.000,1.958E+02
4.000,3.032E+02
4.200,3.242E+02
4.400,3.449E+02
4.600,3.652E+02
4.800,3.852E+02
5.800,4.783E+02
5.600,4.606E+02
5.200,4.238E+02
5.000,4.047E+02
5.400,4.425E+02
6.000,4.955E+02
6.200,5.122E+02
6.400,5.284E+02
6.600,5.442E+02
6.800,5.594E+02
7.800,6.285E+02
7.600,6.156E+02
7.400,6.023E+02
7.200,5.885E+02
7.000,5.742E+02
8.000,6.410E+02
8.200,6.530E+02
8.400,6.647E+02
8.600,6.758E+02
8.800,6.866E+02
9.000,6.970E+02
9.200,7.071E+02
9.400,7.167E+02
9.600,7.260E+02
9.800,7.349E+02
10.000,7.435E+02
