X,Y
0.120,8.585E-04
0.100,1.010E-04
0.900,3.168E+00
0.800,2.752E+00
0.750,2.581E+00
0.700,2.412E+00
0.600,2.021E+00
0.500,1.507E+00
0.480,1.391E+00
0.460,1.271E+00
0.440,1.149E+00
0.420,1.026E+00
0.400,9.031E-01
0.380,7.823E-01
0.340,5.535E-01
0.360,6.652E-01
0.140,3.762E-03
0.160,1.115E-02
0.180,2.570E-02
0.200,4.983E-02
0.220,8.540E-02
0.240,1.335E-01
0.260,1.945E-01
0.280,2.680E-01
0.300,3.533E-01
0.320,4.489E-01
1.900,3.754E+01
1.100,4.844E+00
1.800,3.075E+01
1.700,2.473E+01
1.600,1.950E+01
1.500,1.507E+01
1.400,1.144E+01
1.300,8.560E+00
1.200,6.390E+00
1.000,3.815E+00
2.900,1.383E+02
2.800,1.263E+02
2.700,1.146E+02
2.600,1.032E+02
2.500,9.221E+01
2.300,7.165E+01
2.400,8.168E+01
2.000,4.506E+01
2.200,6.217E+01
2.100,5.329E+01
3.700,2.405E+02
3.900,2.666E+02
3.800,2.536E+02
3.600,2.275E+02
3.500,2.145E+02
3.400,2.015E+02
3.300,1.886E+02
3.200,1.758E+02
3.100,1.631E+02
3.000,1.506E+02
4.000,2.795E+02
4.200,3.052E+02
4.400,3.304E+02
4.600,3.552E+02
4.800,3.793E+02
5.800,4.894E+02
5.600,4.689E+02
5.200,4.256E+02
5.000,4.028E+02
5.400,4.476E+02
6.000,5.091E+02
6.200,5.281E+02
6.400,5.462E+02
6.600,5.636E+02
6.800,5.803E+02
7.800,6.527E+02
7.600,6.396E+02
7.400,6.258E+02
7.200,6.113E+02
7.000,5.962E+02
8.000,6.652E+02
8.200,6.770E+02
8.400,6.883E+02
8.600,6.989E+02
8.800,7.090E+02
9.000,7.186E+02
9.200,7.277E+02
9.400,7.362E+02
9.600,7.443E+02
9.800,7.519E+02
10.000,7.591E+02
