X,Y
0.120,1.365E-06
0.100,7.543E-08
0.900,1.699E+00
0.800,1.086E+00
0.750,8.418E-01
0.700,6.357E-01
0.600,3.285E-01
0.500,1.412E-01
0.480,1.157E-01
0.460,9.352E-02
0.440,7.454E-02
0.420,5.845E-02
0.400,4.500E-02
0.380,3.392E-02
0.340,1.785E-02
0.360,2.496E-02
0.140,1.035E-05
0.160,4.698E-05
0.180,1.533E-04
0.200,3.993E-04
0.220,8.853E-04
0.240,1.741E-03
0.260,3.125E-03
0.280,5.218E-03
0.300,8.222E-03
0.320,1.236E-02
1.900,1.788E+01
1.100,3.456E+00
1.800,1.546E+01
1.700,1.321E+01
1.600,1.113E+01
1.500,9.221E+00
1.400,7.499E+00
1.300,5.362E+00
1.200,4.615E+00
1.000,2.486E+00
2.900,4.990E+01
2.800,4.614E+01
2.700,4.250E+01
2.600,3.896E+01
2.500,3.555E+01
2.300,2.910E+01
2.400,3.226E+01
2.000,2.046E+01
2.200,2.607E+01
2.100,2.319E+01
3.700,8.339E+01
3.900,9.256E+01
3.800,8.794E+01
3.600,7.891E+01
3.500,7.451E+01
3.400,7.018E+01
3.300,6.595E+01
3.200,6.179E+01
3.100,5.773E+01
3.000,5.377E+01
4.000,9.724E+01
4.200,1.068E+02
4.400,1.166E+02
4.600,1.265E+02
4.800,1.367E+02
5.800,1.892E+02
5.600,1.785E+02
5.200,1.574E+02
5.000,1.469E+02
5.400,1.679E+02
6.000,1.999E+02
6.200,2.107E+02
6.400,2.215E+02
6.600,2.324E+02
6.800,2.432E+02
7.800,2.969E+02
7.600,2.862E+02
7.400,2.755E+02
7.200,2.648E+02
7.000,2.540E+02
8.000,3.075E+02
8.200,3.180E+02
8.400,3.285E+02
8.600,3.389E+02
8.800,3.492E+02
9.000,3.594E+02
9.200,3.695E+02
9.400,3.795E+02
9.600,3.894E+02
9.800,3.992E+02
10.000,4.089E+02
