X,Y
0.220,1.022E-10
0.200,7.229E-12
0.900,7.147E-04
0.800,3.861E-04
0.750,2.695E-04
0.700,1.798E-04
0.600,6.662E-05
0.500,1.688E-05
0.480,1.196E-05
0.460,8.218E-06
0.440,5.445E-06
0.420,3.458E-06
0.400,2.089E-06
0.380,1.189E-06
0.360,6.305E-07
0.340,3.064E-07
0.320,1.338E-07
0.300,5.110E-08
0.280,1.643E-08
0.260,4.226E-09
0.240,8.067E-10
1.200,2.702E-03
1.900,1.614E-02
1.800,1.328E-02
1.700,1.077E-02
1.600,8.581E-03
1.400,5.107E-03
1.300,3.781E-03
1.000,1.193E-03
1.100,1.847E-03
1.500,6.700E-03
2.500,4.141E-02
2.900,6.696E-02
2.800,5.986E-02
2.700,5.325E-02
2.600,4.710E-02
2.400,3.616E-02
2.300,3.134E-02
2.200,2.695E-02
2.100,2.296E-02
2.000,1.936E-02
3.000,7.454E-02
3.900,1.659E-01
3.800,1.536E-01
3.700,1.419E-01
3.600,1.307E-01
3.400,1.099E-01
3.500,1.200E-01
3.100,8.262E-02
3.200,9.120E-02
3.300,1.003E-01
4.000,1.787E-01
4.200,2.060E-01
4.400,2.355E-01
4.600,2.673E-01
4.800,3.013E-01
5.000,3.375E-01
5.200,3.760E-01
5.400,4.166E-01
5.600,4.595E-01
5.800,5.046E-01
6.800,7.618E-01
6.600,7.062E-01
6.200,6.012E-01
6.000,5.518E-01
6.400,6.526E-01
7.000,8.195E-01
7.200,8.791E-01
7.400,9.406E-01
7.600,1.004E+00
7.800,1.069E+00
8.200,1.205E+00
8.800,1.422E+00
8.600,1.348E+00
8.400,1.276E+00
8.000,1.136E+00
9.000,1.498E+00
9.200,1.575E+00
9.400,1.653E+00
9.600,1.733E+00
9.800,1.815E+00
10.000,1.897E+00
