He2+ + H(1s) --> He+(5s) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+03,2.720000e-21
8.000000e+03,1.510000e-20
1.200000e+04,1.260000e-19
1.600000e+04,8.530000e-20
2.000000e+04,1.230000e-19
2.800000e+04,2.320000e-19
4.000000e+04,7.130000e-19
6.000000e+04,2.030000e-18
8.000000e+04,4.850000e-18
1.000000e+05,8.840000e-18
1.200000e+05,1.160000e-17
1.400000e+05,1.180000e-17
1.600000e+05,1.100000e-17
1.800000e+05,1.110000e-17
2.000000e+05,1.010000e-17
2.200000e+05,8.020000e-18
2.520000e+05,5.030000e-18
3.000000e+05,3.360000e-18
3.600000e+05,1.880000e-18
4.000000e+05,1.530000e-18
4.400000e+05,1.200000e-18
5.200000e+05,6.240000e-19
6.000000e+05,3.150000e-19
6.800000e+05,1.940000e-19
8.000000e+05,8.210000e-20
1.200000e+06,1.510000e-20
1.600000e+06,2.800000e-21
