He2+ + N4+(1s22s) --> He+(nl) + N5+(1s2)
X = Energy (eV),Y = Cross section (cm2)
7.910000e+03,4.525000e-17
9.970000e+03,6.260000e-17
1.254000e+04,8.500000e-17
1.585000e+04,1.045000e-16
1.786000e+04,1.380000e-16
1.995000e+04,1.400000e-16
2.250000e+04,1.462500e-16
2.511000e+04,1.687500e-16
3.162000e+04,1.825000e-16
3.680000e+04,1.890000e-16
3.979000e+04,1.887500e-16
4.471000e+04,2.037500e-16
5.007000e+04,2.112500e-16
5.614000e+04,1.725000e-16
6.306000e+04,1.875000e-16
7.084000e+04,1.650000e-16
7.938000e+04,1.530000e-16
8.908000e+04,1.262500e-16
9.996000e+04,1.217500e-16
1.258800e+05,1.006250e-16
1.584100e+05,7.050000e-17
1.995700e+05,6.100000e-17
