He2+ + H(1s) --> He+(n=5) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+03,4.050000e-20
8.000000e+03,4.240000e-19
1.200000e+04,7.910000e-19
1.600000e+04,1.260000e-18
2.000000e+04,2.100000e-18
2.800000e+04,4.070000e-18
4.000000e+04,6.240000e-18
6.000000e+04,1.030000e-17
8.000000e+04,1.810000e-17
1.000000e+05,2.490000e-17
1.200000e+05,3.040000e-17
1.400000e+05,2.960000e-17
1.600000e+05,2.930000e-17
1.800000e+05,3.010000e-17
2.000000e+05,2.610000e-17
2.200000e+05,2.020000e-17
2.520000e+05,1.310000e-17
3.000000e+05,8.750000e-18
3.600000e+05,4.670000e-18
4.000000e+05,3.840000e-18
4.400000e+05,2.880000e-18
5.200000e+05,1.370000e-18
6.000000e+05,7.030000e-19
6.800000e+05,3.790000e-19
8.000000e+05,1.680000e-19
1.200000e+06,3.470000e-20
1.600000e+06,5.910000e-21
